text,type,label,tag_a,tag_b
请问有没有诗词、表达类的课程，帮助孩子提升晋级？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有线上课，让孩子练一练，增加晋级把握？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
想给孩子报个课冲刺一下，你们平台有吗？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
有没有针对比赛的辅导，能提高孩子晋级几率？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
孩子基础一般，你们有没有课程能帮他提升晋级可能？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有专门为晋级准备的学习内容？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
想让孩子系统学一学，有没有合适的课程推荐？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
请问有没有辅导课，帮助孩子在活动中表现更好？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
孩子想冲晋级，有没有可以提升的课程？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有资料、课程之类的，孩子学了更容易晋级？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
有没有短期课程，能快速提升孩子晋级能力？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
想提前给孩子预习，你们有没有相关学习课程？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们平台有没有老师带的课，帮助孩子晋级？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
有没有能提高孩子比赛水平的课程？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
孩子想稳一点晋级，有没有可以学习的内容？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
请问有没有针对本次活动的培训或辅导？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有课程能让孩子比赛更有优势？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
想让孩子加强一下，你们有合适的课吗？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
有没有提高孩子临场表现的课程，利于晋级？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有学习板块，专门帮孩子备战晋级？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
孩子特别想晋级，有没有课程能帮到他？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
请问有没有训练营、小班课之类提升晋级？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有配套学习资源，帮助孩子提高成绩？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
想给孩子做赛前准备，你们有课程吗？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
有没有能提升孩子诗词、表达能力的课程？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有课程可以提高晋级通过率？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
孩子想再提升一下，你们平台有学习内容吗？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
请问有没有针对性辅导，帮助孩子顺利晋级？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
你们有没有课，让孩子比赛更有竞争力？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
想让孩子多练习，你们有没有相关课程？,讲好中国故事,1,,小学1-3年级(总)、小学4-6年级(总)、初中组(总)、高中组(总)、活动已报名(总)、初选晋级(总)、初选未晋级(总)、预选赛已报名(总)、预选赛未完赛(总)、预选赛末出席(总)、预选赛未晋级(总)、预选赛补考资格(总)、预选赛已购买(总)、辽宁预选4月2周四19.00(总)、辽宁预选4月3周五19.00(总)、
